beta0_hat,beta1_hat,ci_beta0_low,ci_beta0_high,ci_beta1_low,ci_beta1_high,pvalue_beta1,scenario,scenario_label,n,model
0.7545503034037631,2.0796278170387144,0.2003869450501612,1.308713661757365,1.9765088644676854,2.1827467696097433,1.2282037041518111e-26,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.7996466973870815,1.9368438570429007,1.2401863184145783,2.3591070763595847,1.832739232630285,2.0409484814555165,1.1306266085193035e-25,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.6382310996768383,2.037054778654338,1.2132556946713582,2.0632065046823183,1.9579751751908203,2.1161343821178553,1.4124016864085567e-29,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.7259729068558143,1.9770868950124303,0.012817032751660906,1.4391287809599675,1.8443825477311862,2.1097912422936744,4.9317806196935087e-23,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.4911794319535213,2.02065265252888,-0.14239185457573278,1.1247507184827754,1.9027574390306825,2.1385478660270776,1.074347508711769e-24,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.3179280965147269,2.033541389014458,0.8952399012068419,1.7406162918226118,1.9548873905007644,2.1121953875281516,1.2757178786108989e-29,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.6051404655475758,2.085980547456841,-0.31688542191185765,1.5271663530070092,1.9144095795735359,2.257551515340146,1.2002050367296348e-20,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.5544880879993332,2.0046570877162564,0.08506060833203194,1.0239155676666345,1.9173058233613465,2.0920083520711663,3.4630117547293303e-28,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.220030474034801,1.9704042427076707,0.3821444045289659,2.057916543540636,1.8144900478067392,2.126318437608602,4.243274558334542e-21,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.7015316327517985,2.060652161765784,0.23408775742380794,1.168975508079789,1.9736700073469637,2.1476343161846043,1.4370877582673142e-28,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.2869252387945922,2.01693127802628,0.920098165819306,1.6537523117698782,1.9486719408295912,2.0851906152229684,3.1295115670371017e-31,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.2011944884229635,2.125250008507856,-0.4029434005143083,0.8053323773602353,2.012831774107138,2.237668242908574,7.282129455408493e-26,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.0560715312731332,1.9649683291782496,0.46100203051737265,1.6511410320288937,1.854237544293435,2.0756991140630645,4.143329451532043e-25,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.4629966490901054,2.0046858144765043,-0.09554717665565571,1.0215404748358665,1.9007517426767464,2.108619886276262,4.1925194740520137e-26,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.5694149741843642,1.8664405858951447,1.0023653598288718,2.1364645885398565,1.7609237533462243,1.9719574184440651,4.524979926831411e-25,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.6272528316738901,2.087779856166267,0.042724752454556314,1.211780910893224,1.9790106234682938,2.19654908886424,4.792219042937342e-26,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.0468520314326468,1.988725572163442,0.5632462938850138,1.5304577689802799,1.8987360115735636,2.07871513275332,9.830164642925447e-28,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.6287137402412768,1.930006343645123,0.11338043450418045,1.1440470459783731,1.8341129037207402,2.0258997835695056,1.2985250968362922e-26,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.9640627206819911,2.0878540003116526,0.10451453836022051,1.8236109030037615,1.9279089102777567,2.2477990903455485,1.773505423277231e-21,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.31571262684096224,2.019682960598477,-0.35358013229148666,0.9850053859734111,1.8951406803398936,2.144225240857061,4.883182900910866e-24,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.5393002420921243,2.009590092176971,-0.14946729805744552,1.2280677822416943,1.8814239364135148,2.1377562479404277,1.2253952081489686e-23,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.0238226919222262,1.983308474477557,0.4905700279863442,1.557075355858108,1.8840805927855093,2.082536356169605,1.5721413373222428e-26,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.9640808338973996,1.936811579752676,0.3906799681542492,1.53748169964055,1.8301129036539467,2.043510255851405,2.224352569506517e-25,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.8502470396076269,2.039922122350751,0.08770544734504382,1.61278863187021,1.8980280597054393,2.181816184996063,1.3004287822000008e-22,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.9380841822060201,1.9637211706548277,0.4743886611001446,1.4017797033118955,1.8774365115781715,2.050005829731484,4.362212834092845e-28,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.6548518965872305,1.9970322619835217,1.0786025789814406,2.2311012141930204,1.8898035447550487,2.1042609792119946,1.0989206941434853e-25,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.2693616535217958,1.8411274493987775,0.4624453939333827,2.076277913110209,1.690976129851959,1.991278768945596,9.555688851785029e-21,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.0316797292208397,1.948018098339429,0.4677014252098892,1.5956580332317902,1.84307277652101,2.052963420157848,1.204092912936733e-25,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.9423106031518014,1.97706338444425,0.5764020979747111,1.3082191083288917,1.908974974732729,2.045151794155771,5.083682472873492e-31,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.9993874318445778,2.0610735933552977,0.3265259067161026,1.672248956973053,1.9358672356077682,2.1862799511028275,3.2432022952904538e-24,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.0147502204558783,2.0325536367500976,0.4758694462559071,1.5536309946558493,1.9322784739149743,2.132828799585221,1.068034138306565e-26,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.6343476334453206,2.045541357985166,-0.006675307072232961,1.2753705739628742,1.9262595375548934,2.1648231784154386,1.0583022185786338e-24,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.6952720282749696,1.9070662403698426,1.0974269142176434,2.293117142332296,1.7958189681855967,2.0183135125540885,1.0688771419876197e-24,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.1879877629908029,2.0874050744183674,-0.35976693773206103,0.7357424637136668,1.9854786475751875,2.189331501261547,8.040880977980309e-27,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.884529110943314,2.057390165273537,0.17772493091589048,1.5913332909707374,1.9258677439178715,2.1889125866292023,1.3062614912985845e-23,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.48076650994223014,2.042795174701544,-0.02663771605138998,0.9881707359358503,1.9483771812960877,2.137213168107,1.766375365137576e-27,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.873635687069668,1.9980233830719618,0.43781027067961176,1.309461103459724,1.9169248048918819,2.0791219612520417,4.8565913665649063e-29,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.8237108559961837,1.9744175045229984,0.27466949869529056,1.3727522132970766,1.8722516560785074,2.0765833529674893,3.97393618974001e-26,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.937993608199754,2.0029300623987236,0.1704608446940884,1.7055263717054197,1.8601072404932935,2.145752884304154,2.5504058742942466e-22,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.451052351448468,1.9801631143127536,0.9350164436652157,1.96708825923172,1.884138933901867,2.07618729472364,6.645920255544644e-27,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.9320394524382628,2.097720390827743,0.3139892070522341,1.5500896978242915,1.9827133392431304,2.2127274424123553,1.948362590822679e-25,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.595178537656246,2.0530193705413056,-0.15684314980621583,1.3472002251187076,1.9130828562394253,2.192955884843186,7.492884868255106e-23,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.05032054910876105,2.0700902402034576,-0.6032537274003006,0.7038948256178227,1.9484728618527611,2.191707618554154,1.2983135610228172e-24,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.5512987993349125,1.964786066737687,0.8211686451555036,2.2814289535143217,1.8289231382265183,2.100648995248856,1.1077138373298029e-22,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.3001881392195206,1.9610296132106433,-0.2742354137061026,0.8746116921451438,1.8541406350475955,2.067918591373691,1.660431575968788e-25,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
